요일,통학방식,출발시간,도착시간,지각여부,소요시간,위도,경도
화,자가용(부모님),8H 11M 0S,8H 30M 0S,정상 등교,19M 0S,37.2154813,126.9716161
수,자가용(부모님),8H 11M 0S,8H 32M 0S,정상 등교,21M 0S,37.2154813,126.9716161
화,자가용(부모님),8H 14M 0S,8H 34M 0S,정상 등교,20M 0S,37.2154813,126.9716161
화,버스,8H 6M 0S,8H 23M 0S,정상 등교,17M 0S,37.2129664,126.9707928
화,버스,8H 10M 0S,8H 30M 0S,정상 등교,20M 0S,37.2129664,126.9707928
수,버스,8H 10M 0S,8H 30M 0S,정상 등교,20M 0S,37.2129664,126.9707928
목,버스,8H 10M 0S,8H 30M 0S,정상 등교,20M 0S,37.2129664,126.9707928
금,버스,8H 10M 0S,8H 30M 0S,정상 등교,20M 0S,37.2129664,126.9707928
월,버스,8H 10M 0S,8H 30M 0S,정상 등교,20M 0S,37.2129664,126.9707928
월,버스,8H 10M 0S,8H 30M 0S,정상 등교,20M 0S,37.2129664,126.9707928
화,버스,8H 10M 0S,8H 30M 0S,정상 등교,20M 0S,37.2129664,126.9707928
수,버스,8H 10M 0S,8H 30M 0S,정상 등교,20M 0S,37.2129664,126.9707928
월,버스,8H 12M 0S,8H 36M 0S,정상 등교,24M 0S,37.2129664,126.9707928
화,도보,8H 10M 0S,8H 47M 0S,정상 등교,37M 0S,37.2129664,126.9707928
수,도보,8H 10M 0S,8H 48M 0S,정상 등교,38M 0S,37.2129664,126.9707928
금,도보,8H 10M 0S,8H 48M 0S,정상 등교,38M 0S,37.2129664,126.9707928
수,버스,8H 6M 0S,8H 23M 0S,정상 등교,17M 0S,37.2129664,126.9707928
목,버스,8H 5M 0S,8H 30M 0S,정상 등교,25M 0S,37.2129664,126.9707928
금,버스,8H 5M 0S,8H 36M 0S,정상 등교,31M 0S,37.2129664,126.9707928
월,도보,8H 10M 0S,8H 40M 0S,정상 등교,30M 0S,37.2129664,126.9707928
목,버스,8H 8M 0S,8H 40M 0S,정상 등교,32M 0S,37.2129664,126.9707928
월,버스,8H 0M 0S,8H 43M 0S,정상 등교,43M 0S,37.2129664,126.9707928
수,도보,8H 20M 0S,8H 45M 0S,정상 등교,25M 0S,37.2129664,126.9707928
금,버스,8H 20M 0S,8H 45M 0S,정상 등교,25M 0S,37.2129664,126.9707928
수,버스,8H 15M 0S,8H 45M 0S,정상 등교,30M 0S,37.2129664,126.9707928
화,버스,8H 15M 0S,8H 45M 0S,정상 등교,30M 0S,37.2129664,126.9707928
화,도보,8H 11M 0S,8H 45M 0S,정상 등교,34M 0S,37.2129664,126.9707928
화,도보,8H 10M 0S,8H 45M 0S,정상 등교,35M 0S,37.2129664,126.9707928
금,도보,8H 18M 0S,8H 48M 0S,정상 등교,30M 0S,37.2129664,126.9707928
화,버스,7H 52M 0S,8H 23M 0S,정상 등교,1H -29M 0S,37.2164997,126.974659
목,버스,7H 55M 0S,8H 29M 0S,정상 등교,1H -26M 0S,37.2164997,126.974659
월,버스,8H 7M 0S,8H 32M 0S,정상 등교,25M 0S,37.2164997,126.974659
월,버스,8H 1M 0S,8H 32M 0S,정상 등교,31M 0S,37.2164997,126.974659
월,버스,8H 0M 0S,8H 32M 0S,정상 등교,32M 0S,37.2164997,126.974659
화,버스,8H 2M 0S,8H 36M 0S,정상 등교,34M 0S,37.2164997,126.974659
화,버스,8H 1M 0S,8H 37M 0S,정상 등교,36M 0S,37.2164997,126.974659
금,버스,8H 0M 0S,8H 40M 0S,정상 등교,40M 0S,37.2164997,126.974659
화,버스,8H 10M 0S,8H 42M 0S,정상 등교,32M 0S,37.2164997,126.974659
화,버스,8H 10M 0S,8H 46M 0S,정상 등교,36M 0S,37.2164997,126.974659
월,버스,8H 4M 0S,8H 46M 0S,정상 등교,42M 0S,37.2164997,126.974659
수,버스,8H 4M 0S,8H 47M 0S,정상 등교,43M 0S,37.2164997,126.974659
화,버스,9H 7M 0S,9H 47M 0S,질병 지각,40M 0S,37.2164997,126.974659
목,버스,7H 46M 0S,8H 23M 0S,정상 등교,1H -23M 0S,37.2107072,126.970365
목,버스,7H 56M 0S,8H 28M 0S,정상 등교,1H -28M 0S,37.2107072,126.970365
화,버스,7H 57M 0S,8H 30M 0S,정상 등교,1H -27M 0S,37.2107072,126.970365
목,버스,7H 56M 0S,8H 30M 0S,정상 등교,1H -26M 0S,37.2107072,126.970365
금,버스,7H 54M 0S,8H 30M 0S,정상 등교,1H -24M 0S,37.2107072,126.970365
수,버스,7H 53M 0S,8H 32M 0S,정상 등교,1H -21M 0S,37.2107072,126.970365
목,버스,7H 52M 0S,8H 34M 0S,정상 등교,1H -18M 0S,37.2107072,126.970365
금,버스,7H 55M 0S,8H 36M 0S,정상 등교,1H -19M 0S,37.2107072,126.970365
화,버스,8H 0M 0S,8H 37M 0S,정상 등교,37M 0S,37.2107072,126.970365
목,버스,7H 55M 0S,8H 40M 0S,정상 등교,1H -15M 0S,37.2107072,126.970365
월,버스,7H 56M 0S,8H 43M 0S,정상 등교,1H -13M 0S,37.2107072,126.970365
월,버스,7H 53M 0S,8H 46M 0S,정상 등교,1H -7M 0S,37.2107072,126.970365
수,도보,8H 11M 0S,8H 24M 0S,정상 등교,13M 0S,37.2141309,126.9595847
금,도보,8H 21M 0S,8H 35M 0S,정상 등교,14M 0S,37.2141309,126.9595847
수,도보,8H 25M 0S,8H 37M 0S,정상 등교,12M 0S,37.2141309,126.9595847
목,도보,8H 27M 0S,8H 38M 0S,정상 등교,11M 0S,37.2141309,126.9595847
화,도보,8H 25M 0S,8H 38M 0S,정상 등교,13M 0S,37.2141309,126.9595847
금,도보,8H 25M 0S,8H 39M 0S,정상 등교,14M 0S,37.2141309,126.9595847
화,도보,8H 28M 0S,8H 40M 0S,정상 등교,12M 0S,37.2141309,126.9595847
수,도보,8H 28M 0S,8H 40M 0S,정상 등교,12M 0S,37.2141309,126.9595847
화,도보,8H 28M 0S,8H 41M 0S,정상 등교,13M 0S,37.2141309,126.9595847
화,도보,8H 28M 0S,8H 41M 0S,정상 등교,13M 0S,37.2141309,126.9595847
수,도보,8H 27M 0S,8H 41M 0S,정상 등교,14M 0S,37.2141309,126.9595847
월,도보,8H 27M 0S,8H 41M 0S,정상 등교,14M 0S,37.2141309,126.9595847
목,도보,8H 30M 0S,8H 45M 0S,정상 등교,15M 0S,37.2141309,126.9595847
화,도보,9H 28M 0S,9H 40M 0S,질병 지각,12M 0S,37.2141309,126.9595847
수,버스,8H 10M 0S,8H 24M 0S,정상 등교,14M 0S,37.2139798,126.9759145
화,버스,8H 10M 0S,8H 32M 0S,정상 등교,22M 0S,37.2139798,126.9759145
월,버스,8H 25M 0S,8H 44M 0S,정상 등교,19M 0S,37.2139798,126.9759145
수,버스,8H 32M 0S,8H 47M 0S,정상 등교,15M 0S,37.2139798,126.9759145
화,버스,8H 32M 0S,8H 48M 0S,정상 등교,16M 0S,37.2139798,126.9759145
금,버스,8H 32M 0S,8H 48M 0S,정상 등교,16M 0S,37.2139798,126.9759145
목,버스,8H 32M 0S,8H 49M 0S,정상 등교,17M 0S,37.2139798,126.9759145
화,버스,8H 32M 0S,8H 49M 0S,정상 등교,17M 0S,37.2139798,126.9759145
목,버스,8H 23M 0S,8H 55M 0S,지각,32M 0S,37.2139798,126.9759145
수,버스,7H 45M 0S,8H 24M 0S,정상 등교,1H -21M 0S,37.2214059,126.9871955
월,버스,7H 50M 0S,8H 30M 0S,정상 등교,1H -20M 0S,37.2214059,126.9871955
화,버스,7H 50M 0S,8H 30M 0S,정상 등교,1H -20M 0S,37.2214059,126.9871955
화,버스,7H 48M 0S,8H 30M 0S,정상 등교,1H -18M 0S,37.2214059,126.9871955
수,버스,7H 50M 0S,8H 34M 0S,정상 등교,1H -16M 0S,37.2214059,126.9871955
화,버스,7H 47M 0S,8H 40M 0S,정상 등교,1H -7M 0S,37.2214059,126.9871955
금,버스,7H 56M 0S,8H 42M 0S,정상 등교,1H -14M 0S,37.2214059,126.9871955
금,버스,7H 46M 0S,8H 44M 0S,정상 등교,1H -2M 0S,37.2214059,126.9871955
목,버스,8H 12M 0S,8H 46M 0S,정상 등교,34M 0S,37.2214059,126.9871955
금,자가용(부모님),8H 20M 0S,8H 53M 0S,지각,33M 0S,37.2214059,126.9871955
목,버스,8H 10M 0S,8H 25M 0S,정상 등교,15M 0S,37.2164997,126.974659
금,버스,8H 10M 0S,8H 25M 0S,정상 등교,15M 0S,37.2164997,126.974659
수,버스,8H 0M 0S,8H 25M 0S,정상 등교,25M 0S,37.2164997,126.974659
화,버스,8H 10M 0S,8H 30M 0S,정상 등교,20M 0S,37.2164997,126.974659
수,버스,8H 10M 0S,8H 30M 0S,정상 등교,20M 0S,37.2164997,126.974659
목,버스,8H 13M 0S,8H 40M 0S,정상 등교,27M 0S,37.2164997,126.974659
금,자가용(부모님),8H 5M 0S,8H 25M 0S,정상 등교,20M 0S,37.2239905,126.9770741
목,자가용(부모님),8H 15M 0S,8H 30M 0S,정상 등교,15M 0S,37.2239905,126.9770741
화,자가용(부모님),8H 10M 0S,8H 30M 0S,정상 등교,20M 0S,37.2239905,126.9770741
수,자가용(부모님),8H 10M 0S,8H 33M 0S,정상 등교,23M 0S,37.2239905,126.9770741
목,자가용(부모님),8H 10M 0S,8H 33M 0S,정상 등교,23M 0S,37.2239905,126.9770741
월,자가용(부모님),8H 15M 0S,8H 35M 0S,정상 등교,20M 0S,37.2239905,126.9770741
목,자가용(부모님),8H 10M 0S,8H 35M 0S,정상 등교,25M 0S,37.2239905,126.9770741
금,자가용(부모님),8H 10M 0S,8H 35M 0S,정상 등교,25M 0S,37.2239905,126.9770741
월,자가용(부모님),8H 10M 0S,8H 35M 0S,정상 등교,25M 0S,37.2239905,126.9770741
화,자가용(부모님),8H 10M 0S,8H 35M 0S,정상 등교,25M 0S,37.2239905,126.9770741
화,자가용(부모님),8H 10M 0S,8H 36M 0S,정상 등교,26M 0S,37.2239905,126.9770741
수,자가용(부모님),8H 10M 0S,8H 38M 0S,정상 등교,28M 0S,37.2239905,126.9770741
수,버스,7H 40M 0S,8H 25M 0S,정상 등교,1H -15M 0S,37.2214059,126.9871955
금,버스,7H 40M 0S,8H 25M 0S,정상 등교,1H -15M 0S,37.2214059,126.9871955
수,버스,7H 50M 0S,8H 30M 0S,정상 등교,1H -20M 0S,37.2214059,126.9871955
화,버스,7H 45M 0S,8H 30M 0S,정상 등교,1H -15M 0S,37.2214059,126.9871955
화,버스,7H 40M 0S,8H 30M 0S,정상 등교,1H -10M 0S,37.2214059,126.9871955
목,버스+도보,7H 50M 0S,8H 50M 0S,정상 등교,1H 0M 0S,37.2214059,126.9871955
목,버스,8H 11M 0S,9H 2M 0S,지각,1H -9M 0S,37.2214059,126.9871955
화,자가용(부모님),8H 10M 0S,8H 26M 0S,정상 등교,16M 0S,37.2107072,126.970365
목,버스,7H 58M 0S,8H 28M 0S,정상 등교,1H -30M 0S,37.2107072,126.970365
화,버스,8H 0M 0S,8H 32M 0S,정상 등교,32M 0S,37.2107072,126.970365
수,버스,8H 4M 0S,8H 33M 0S,정상 등교,29M 0S,37.2107072,126.970365
월,버스,8H 3M 0S,8H 33M 0S,정상 등교,30M 0S,37.2107072,126.970365
목,버스,8H 6M 0S,8H 35M 0S,정상 등교,29M 0S,37.2107072,126.970365
금,버스,8H 8M 0S,8H 36M 0S,정상 등교,28M 0S,37.2107072,126.970365
월,버스,8H 8M 0S,8H 43M 0S,정상 등교,35M 0S,37.2107072,126.970365
수,버스,8H 8M 0S,8H 45M 0S,정상 등교,37M 0S,37.2107072,126.970365
금,버스,8H 3M 0S,8H 45M 0S,정상 등교,42M 0S,37.2107072,126.970365
수,도보,8H 10M 0S,8H 26M 0S,정상 등교,16M 0S,37.2163644,126.9566889
화,도보,8H 37M 0S,8H 43M 0S,정상 등교,6M 0S,37.2163644,126.9566889
목,도보,8H 35M 0S,8H 43M 0S,정상 등교,8M 0S,37.2163644,126.9566889
수,도보,8H 37M 0S,8H 44M 0S,정상 등교,7M 0S,37.2163644,126.9566889
수,도보,8H 37M 0S,8H 44M 0S,정상 등교,7M 0S,37.2163644,126.9566889
목,도보,8H 35M 0S,8H 44M 0S,정상 등교,9M 0S,37.2163644,126.9566889
금,도보,8H 37M 0S,8H 46M 0S,정상 등교,9M 0S,37.2163644,126.9566889
목,도보,8H 37M 0S,8H 46M 0S,정상 등교,9M 0S,37.2163644,126.9566889
목,도보,8H 36M 0S,8H 47M 0S,정상 등교,11M 0S,37.2163644,126.9566889
화,도보,8H 39M 0S,8H 48M 0S,정상 등교,9M 0S,37.2163644,126.9566889
수,도보,8H 40M 0S,8H 49M 0S,정상 등교,9M 0S,37.2163644,126.9566889
금,자가용(부모님),8H 6M 0S,8H 26M 0S,정상 등교,20M 0S,37.2232776,126.973385
화,자가용(부모님),8H 11M 0S,8H 30M 0S,정상 등교,19M 0S,37.2232776,126.973385
목,자가용(부모님),8H 10M 0S,8H 30M 0S,정상 등교,20M 0S,37.2232776,126.973385
월,자가용(부모님),8H 10M 0S,8H 30M 0S,정상 등교,20M 0S,37.2232776,126.973385
월,자가용(부모님),8H 12M 0S,8H 32M 0S,정상 등교,20M 0S,37.2232776,126.973385
목,자가용(부모님),8H 13M 0S,8H 34M 0S,정상 등교,21M 0S,37.2232776,126.973385
수,자가용(부모님),8H 12M 0S,8H 34M 0S,정상 등교,22M 0S,37.2232776,126.973385
목,자가용(부모님),8H 13M 0S,8H 35M 0S,정상 등교,22M 0S,37.2232776,126.973385
화,자가용(부모님),8H 11M 0S,8H 35M 0S,정상 등교,24M 0S,37.2232776,126.973385
수,자가용(부모님),8H 11M 0S,8H 35M 0S,정상 등교,24M 0S,37.2232776,126.973385
월,버스,8H 6M 0S,8H 26M 0S,정상 등교,20M 0S,37.2259231,126.9744232
목,버스,8H 4M 0S,8H 28M 0S,정상 등교,24M 0S,37.2259231,126.9744232
목,버스,8H 9M 0S,8H 31M 0S,정상 등교,22M 0S,37.2259231,126.9744232
화,버스,8H 10M 0S,8H 33M 0S,정상 등교,23M 0S,37.2259231,126.9744232
수,버스,8H 12M 0S,8H 35M 0S,정상 등교,23M 0S,37.2259231,126.9744232
수,버스,8H 10M 0S,8H 36M 0S,정상 등교,26M 0S,37.2259231,126.9744232
목,버스,8H 17M 0S,8H 52M 0S,지각,35M 0S,37.2259231,126.9744232
화,버스,9H 7M 0S,9H 28M 0S,질병 지각,21M 0S,37.2259231,126.9744232
목,버스,9H 10M 0S,9H 30M 0S,질병 지각,20M 0S,37.2259231,126.9744232
금,버스,9H 15M 0S,9H 33M 0S,질병 지각,18M 0S,37.2259231,126.9744232
화,도보,8H 21M 0S,8H 27M 0S,정상 등교,6M 0S,37.2163644,126.9566889
화,도보,8H 29M 0S,8H 35M 0S,정상 등교,6M 0S,37.2163644,126.9566889
월,도보,8H 32M 0S,8H 40M 0S,정상 등교,8M 0S,37.2163644,126.9566889
수,도보,8H 30M 0S,8H 40M 0S,정상 등교,10M 0S,37.2163644,126.9566889
월,도보,8H 30M 0S,8H 43M 0S,정상 등교,13M 0S,37.2163644,126.9566889
월,도보,8H 35M 0S,8H 46M 0S,정상 등교,11M 0S,37.2163644,126.9566889
금,도보,8H 37M 0S,8H 48M 0S,정상 등교,11M 0S,37.2163644,126.9566889
화,도보,8H 37M 0S,8H 48M 0S,정상 등교,11M 0S,37.2163644,126.9566889
화,도보,8H 37M 0S,8H 48M 0S,정상 등교,11M 0S,37.2163644,126.9566889
목,도보,8H 40M 0S,8H 49M 0S,정상 등교,9M 0S,37.2163644,126.9566889
화,도보,8H 38M 0S,8H 49M 0S,정상 등교,11M 0S,37.2163644,126.9566889
화,도보,8H 37M 0S,8H 49M 0S,정상 등교,12M 0S,37.2163644,126.9566889
수,도보,8H 37M 0S,8H 49M 0S,정상 등교,12M 0S,37.2163644,126.9566889
목,도보,8H 37M 0S,8H 49M 0S,정상 등교,12M 0S,37.2163644,126.9566889
수,도보,8H 37M 0S,8H 49M 0S,정상 등교,12M 0S,37.2163644,126.9566889
목,도보,8H 37M 0S,8H 49M 0S,정상 등교,12M 0S,37.2163644,126.9566889
금,도보,8H 37M 0S,8H 49M 0S,정상 등교,12M 0S,37.2163644,126.9566889
화,도보,8H 20M 0S,8H 27M 0S,정상 등교,7M 0S,37.2163644,126.9566889
화,도보,8H 30M 0S,8H 35M 0S,정상 등교,5M 0S,37.2163644,126.9566889
목,도보,8H 34M 0S,8H 38M 0S,정상 등교,4M 0S,37.2163644,126.9566889
수,도보,8H 35M 0S,8H 40M 0S,정상 등교,5M 0S,37.2163644,126.9566889
금,도보,8H 35M 0S,8H 40M 0S,정상 등교,5M 0S,37.2163644,126.9566889
금,도보,8H 35M 0S,8H 42M 0S,정상 등교,7M 0S,37.2163644,126.9566889
금,도보,8H 38M 0S,8H 44M 0S,정상 등교,6M 0S,37.2163644,126.9566889
월,도보,8H 40M 0S,8H 45M 0S,정상 등교,5M 0S,37.2163644,126.9566889
월,도보,8H 40M 0S,8H 45M 0S,정상 등교,5M 0S,37.2163644,126.9566889
수,도보,8H 40M 0S,8H 45M 0S,정상 등교,5M 0S,37.2163644,126.9566889
목,도보,8H 40M 0S,8H 45M 0S,정상 등교,5M 0S,37.2163644,126.9566889
월,도보,8H 40M 0S,8H 45M 0S,정상 등교,5M 0S,37.2163644,126.9566889
수,도보,8H 40M 0S,8H 45M 0S,정상 등교,5M 0S,37.2163644,126.9566889
금,도보,8H 40M 0S,8H 45M 0S,정상 등교,5M 0S,37.2163644,126.9566889
화,도보,8H 38M 0S,8H 45M 0S,정상 등교,7M 0S,37.2163644,126.9566889
화,도보,8H 40M 0S,8H 50M 0S,지각,10M 0S,37.2163644,126.9566889
금,도보,8H 16M 0S,8H 27M 0S,정상 등교,11M 0S,37.2135325,126.9632771
화,버스,8H 40M 0S,8H 48M 0S,정상 등교,8M 0S,37.2135325,126.9632771
금,도보,8H 36M 0S,8H 49M 0S,정상 등교,13M 0S,37.2135325,126.9632771
화,도보,8H 33M 0S,8H 49M 0S,정상 등교,16M 0S,37.2135325,126.9632771
금,도보,8H 36M 0S,8H 50M 0S,정상 등교,14M 0S,37.2135325,126.9632771
수,도보,8H 36M 0S,8H 50M 0S,정상 등교,14M 0S,37.2135325,126.9632771
금,도보,8H 36M 0S,8H 50M 0S,정상 등교,14M 0S,37.2135325,126.9632771
금,도보,8H 35M 0S,8H 50M 0S,정상 등교,15M 0S,37.2135325,126.9632771
화,도보,8H 35M 0S,9H 0M 0S,지각,1H -35M 0S,37.2135325,126.9632771
목,자가용(부모님),8H 15M 0S,8H 27M 0S,정상 등교,12M 0S,37.2232776,126.973385
금,자가용(부모님),8H 10M 0S,8H 27M 0S,정상 등교,17M 0S,37.2232776,126.973385
월,자가용(부모님),8H 15M 0S,8H 30M 0S,정상 등교,15M 0S,37.2232776,126.973385
월,자가용(부모님),8H 19M 0S,8H 31M 0S,정상 등교,12M 0S,37.2232776,126.973385
월,자가용(부모님),8H 17M 0S,8H 31M 0S,정상 등교,14M 0S,37.2232776,126.973385
목,자가용(부모님),8H 18M 0S,8H 32M 0S,정상 등교,14M 0S,37.2232776,126.973385
화,자가용(부모님),8H 18M 0S,8H 32M 0S,정상 등교,14M 0S,37.2232776,126.973385
화,자가용(부모님),8H 16M 0S,8H 32M 0S,정상 등교,16M 0S,37.2232776,126.973385
금,자가용(부모님),8H 16M 0S,8H 32M 0S,정상 등교,16M 0S,37.2232776,126.973385
수,자가용(부모님),8H 15M 0S,8H 32M 0S,정상 등교,17M 0S,37.2232776,126.973385
화,자가용(부모님),8H 12M 0S,8H 27M 0S,정상 등교,15M 0S,37.2107072,126.970365
금,버스,8H 10M 0S,8H 38M 0S,정상 등교,28M 0S,37.2107072,126.970365
금,버스,8H 11M 0S,8H 40M 0S,정상 등교,29M 0S,37.2107072,126.970365
수,버스,8H 13M 0S,8H 42M 0S,정상 등교,29M 0S,37.2107072,126.970365
금,버스,8H 16M 0S,8H 43M 0S,정상 등교,27M 0S,37.2107072,126.970365
화,버스,8H 12M 0S,8H 43M 0S,정상 등교,31M 0S,37.2107072,126.970365
목,버스,8H 14M 0S,8H 45M 0S,정상 등교,31M 0S,37.2107072,126.970365
수,버스,8H 11M 0S,8H 45M 0S,정상 등교,34M 0S,37.2107072,126.970365
목,버스,8H 13M 0S,8H 47M 0S,정상 등교,34M 0S,37.2107072,126.970365
금,자가용(부모님),8H 17M 0S,8H 28M 0S,정상 등교,11M 0S,37.2135325,126.9632771
수,자가용(부모님),8H 32M 0S,8H 45M 0S,정상 등교,13M 0S,37.2135325,126.9632771
월,자가용(부모님),8H 36M 0S,8H 46M 0S,정상 등교,10M 0S,37.2135325,126.9632771
월,자가용(부모님),8H 32M 0S,8H 46M 0S,정상 등교,14M 0S,37.2135325,126.9632771
화,자가용(부모님),8H 31M 0S,8H 46M 0S,정상 등교,15M 0S,37.2135325,126.9632771
금,자가용(부모님),8H 36M 0S,8H 47M 0S,정상 등교,11M 0S,37.2135325,126.9632771
목,자가용(부모님),8H 39M 0S,8H 48M 0S,정상 등교,9M 0S,37.2135325,126.9632771
금,자가용(부모님),8H 38M 0S,8H 48M 0S,정상 등교,10M 0S,37.2135325,126.9632771
목,자가용(부모님),8H 36M 0S,8H 48M 0S,정상 등교,12M 0S,37.2135325,126.9632771
수,자가용(부모님),8H 36M 0S,8H 49M 0S,정상 등교,13M 0S,37.2135325,126.9632771
목,자가용(부모님),8H 41M 0S,8H 50M 0S,정상 등교,9M 0S,37.2135325,126.9632771
수,자가용(부모님),8H 39M 0S,8H 50M 0S,정상 등교,11M 0S,37.2135325,126.9632771
목,자가용(부모님),8H 37M 0S,8H 50M 0S,정상 등교,13M 0S,37.2135325,126.9632771
화,자가용(부모님),8H 37M 0S,8H 50M 0S,정상 등교,13M 0S,37.2135325,126.9632771
수,자가용(부모님),8H 36M 0S,8H 50M 0S,정상 등교,14M 0S,37.2135325,126.9632771
월,자가용(부모님),8H 36M 0S,8H 50M 0S,정상 등교,14M 0S,37.2135325,126.9632771
목,자가용(부모님),8H 15M 0S,8H 28M 0S,정상 등교,13M 0S,37.2131013,126.9684915
금,자가용(부모님),8H 15M 0S,8H 30M 0S,정상 등교,15M 0S,37.2131013,126.9684915
월,자가용(부모님),8H 15M 0S,8H 30M 0S,정상 등교,15M 0S,37.2131013,126.9684915
월,자가용(부모님),8H 15M 0S,8H 30M 0S,정상 등교,15M 0S,37.2131013,126.9684915
금,자가용(부모님),8H 12M 0S,8H 30M 0S,정상 등교,18M 0S,37.2131013,126.9684915
목,자가용(부모님),8H 15M 0S,8H 31M 0S,정상 등교,16M 0S,37.2131013,126.9684915
목,자가용(부모님),8H 23M 0S,8H 33M 0S,정상 등교,10M 0S,37.2131013,126.9684915
목,자가용(부모님),8H 23M 0S,8H 35M 0S,정상 등교,12M 0S,37.2131013,126.9684915
수,자가용(부모님),8H 20M 0S,8H 35M 0S,정상 등교,15M 0S,37.2131013,126.9684915
수,자가용(부모님),8H 15M 0S,8H 35M 0S,정상 등교,20M 0S,37.2131013,126.9684915
수,자가용(부모님),8H 21M 0S,8H 38M 0S,정상 등교,17M 0S,37.2131013,126.9684915
화,자가용(부모님),8H 19M 0S,8H 38M 0S,정상 등교,19M 0S,37.2131013,126.9684915
금,자가용(부모님),9H 20M 0S,9H 37M 0S,질병 지각,17M 0S,37.2131013,126.9684915
목,자가용(부모님),8H 10M 0S,8H 28M 0S,정상 등교,18M 0S,37.2154813,126.9716161
화,자가용(부모님),8H 9M 0S,8H 30M 0S,정상 등교,21M 0S,37.2154813,126.9716161
금,자가용(부모님),8H 15M 0S,8H 32M 0S,정상 등교,17M 0S,37.2154813,126.9716161
수,자가용(부모님),8H 15M 0S,8H 34M 0S,정상 등교,19M 0S,37.2154813,126.9716161
목,자가용(부모님),8H 14M 0S,8H 35M 0S,정상 등교,21M 0S,37.2154813,126.9716161
수,자가용(부모님),8H 13M 0S,8H 35M 0S,정상 등교,22M 0S,37.2154813,126.9716161
수,자가용(부모님),8H 10M 0S,8H 35M 0S,정상 등교,25M 0S,37.2154813,126.9716161
목,자가용(부모님),8H 15M 0S,8H 37M 0S,정상 등교,22M 0S,37.2154813,126.9716161
수,자가용(부모님),8H 16M 0S,8H 38M 0S,정상 등교,22M 0S,37.2154813,126.9716161
월,자가용(부모님),8H 16M 0S,8H 40M 0S,정상 등교,24M 0S,37.2154813,126.9716161
금,도보,8H 25M 0S,8H 30M 0S,정상 등교,5M 0S,37.2163393,126.9501724
목,도보,8H 25M 0S,8H 30M 0S,정상 등교,5M 0S,37.2163393,126.9501724
금,도보,8H 28M 0S,8H 34M 0S,정상 등교,6M 0S,37.2163393,126.9501724
수,도보,8H 30M 0S,8H 36M 0S,정상 등교,6M 0S,37.2163393,126.9501724
화,도보,8H 32M 0S,8H 38M 0S,정상 등교,6M 0S,37.2163393,126.9501724
수,도보,8H 32M 0S,8H 38M 0S,정상 등교,6M 0S,37.2163393,126.9501724
수,도보,8H 30M 0S,8H 38M 0S,정상 등교,8M 0S,37.2163393,126.9501724
화,도보,8H 32M 0S,8H 39M 0S,정상 등교,7M 0S,37.2163393,126.9501724
수,도보,8H 35M 0S,8H 40M 0S,정상 등교,5M 0S,37.2163393,126.9501724
금,도보,8H 32M 0S,8H 40M 0S,정상 등교,8M 0S,37.2163393,126.9501724
목,도보,8H 35M 0S,8H 50M 0S,정상 등교,15M 0S,37.2163393,126.9501724
수,도보,8H 20M 0S,8H 30M 0S,정상 등교,10M 0S,37.2204367,126.9570735
월,도보,8H 30M 0S,8H 45M 0S,정상 등교,15M 0S,37.2204367,126.9570735
금,도보,8H 35M 0S,8H 49M 0S,정상 등교,14M 0S,37.2204367,126.9570735
월,도보,8H 20M 0S,8H 30M 0S,정상 등교,10M 0S,37.2141309,126.9595847
수,도보,8H 20M 0S,8H 30M 0S,정상 등교,10M 0S,37.2141309,126.9595847
목,도보,8H 20M 0S,8H 30M 0S,정상 등교,10M 0S,37.2141309,126.9595847
화,도보,8H 20M 0S,8H 30M 0S,정상 등교,10M 0S,37.2141309,126.9595847
월,도보,8H 20M 0S,8H 30M 0S,정상 등교,10M 0S,37.2141309,126.9595847
목,도보,8H 25M 0S,8H 35M 0S,정상 등교,10M 0S,37.2141309,126.9595847
금,도보,8H 23M 0S,8H 35M 0S,정상 등교,12M 0S,37.2141309,126.9595847
월,도보,8H 20M 0S,8H 35M 0S,정상 등교,15M 0S,37.2141309,126.9595847
목,도보,8H 20M 0S,8H 35M 0S,정상 등교,15M 0S,37.2141309,126.9595847
수,도보,8H 27M 0S,8H 38M 0S,정상 등교,11M 0S,37.2141309,126.9595847
화,도보,8H 30M 0S,8H 40M 0S,정상 등교,10M 0S,37.2141309,126.9595847
화,도보,8H 25M 0S,8H 40M 0S,정상 등교,15M 0S,37.2141309,126.9595847
수,자가용(부모님),8H 20M 0S,8H 30M 0S,정상 등교,10M 0S,37.2185318,126.9605113
목,자가용(부모님),8H 20M 0S,8H 30M 0S,정상 등교,10M 0S,37.2185318,126.9605113
수,자가용(부모님),8H 20M 0S,8H 30M 0S,정상 등교,10M 0S,37.2185318,126.9605113
목,자가용(부모님),8H 20M 0S,8H 30M 0S,정상 등교,10M 0S,37.2185318,126.9605113
